id,fullName,primaryNumber,birthDate,currentAge,nationality,height,weight,shootsCatches,currentTeam,primaryPosition
8477998,Warren Foegele,13,1996-04-01,24,CAN,"6' 2""",198,L,Carolina Hurricanes,LW
8478427,Sebastian Aho,20,1997-07-26,22,FIN,"6' 0""",176,L,Carolina Hurricanes,C
8475753,Justin Faulk,72,1992-03-20,28,USA,"6' 0""",217,R,St. Louis Blues,D
8475799,Nino Niederreiter,21,1992-09-08,27,CHE,"6' 2""",218,L,Carolina Hurricanes,RW
8476921,Jordan Martinook,48,1992-07-25,27,CAN,"6' 0""",196,L,Carolina Hurricanes,LW
8470147,Curtis McElhinney,35,1983-05-23,36,CAN,"6' 1""",204,L,Tampa Bay Lightning,G
8477488,Brett Pesce,22,1994-11-15,25,USA,"6' 3""",206,R,Carolina Hurricanes,D
8476872,Scott Laughton,21,1994-05-30,25,CAN,"6' 1""",190,L,Philadelphia Flyers,C
8475321,Phil Varone,44,1990-12-04,29,CAN,"5' 10""",193,L,Pittsburgh Penguins,C
8478017,Mark Friedman,59,1995-12-25,24,CAN,"5' 11""",185,R,Philadelphia Flyers,D
8477462,Robert Hagg,8,1995-02-08,25,SWE,"6' 2""",204,L,Philadelphia Flyers,D
8473584,Andrew MacDonald,47,1986-09-07,,CAN,"6' 1""",204,L,Free Agent,D
8475462,Radko Gudas,33,1990-06-05,29,CZE,"6' 0""",205,R,Washington Capitals,D
8475660,Cam Talbot,39,1987-07-05,32,CAN,"6' 4""",196,L,Calgary Flames,G
8475260,Corban Knight,10,1990-09-10,,CAN,"6' 2""",195,R,Free Agent,C
8475907,Micheal Ferland,79,1992-04-20,28,CAN,"6' 1""",217,L,Vancouver Canucks,LW
8476934,Brock McGinn,23,1994-02-02,26,CAN,"6' 0""",187,L,Carolina Hurricanes,LW
8476958,Jaccob Slavin,74,1994-05-01,25,USA,"6' 3""",207,L,Carolina Hurricanes,D
8477948,Travis Sanheim,6,1996-03-29,24,CAN,"6' 3""",181,L,Philadelphia Flyers,D
8474037,James van Riemsdyk,25,1989-05-04,30,USA,"6' 3""",217,L,Philadelphia Flyers,LW
8477502,Samuel Morin,55,1995-07-12,24,CAN,"6' 6""",202,L,Philadelphia Flyers,D
8477845,Trevor van Riemsdyk,57,1991-07-24,28,USA,"6' 2""",192,R,Carolina Hurricanes,D
8478439,Travis Konecny,11,1997-03-11,23,CAN,"5' 10""",175,R,Philadelphia Flyers,RW
8478027,Lucas Wallmark,71,1995-09-05,24,SWE,"6' 0""",178,L,Florida Panthers,C
8476882,Teuvo Teravainen,86,1994-09-11,25,FIN,"5' 11""",191,L,Carolina Hurricanes,LW
8475177,Calvin de Haan,44,1991-05-09,28,CAN,"6' 1""",195,L,Chicago Blackhawks,D
8478500,Ivan Provorov,9,1997-01-13,23,RUS,"6' 1""",201,L,Philadelphia Flyers,D
8477357,Saku Maenalanen,8,1994-05-29,25,FIN,"6' 4""",207,L,Carolina Hurricanes,RW
8474161,Jakub Voracek,93,1989-08-15,30,CZE,"6' 2""",214,L,Philadelphia Flyers,RW
8479974,Nolan Patrick,19,1998-09-19,21,CAN,"6' 2""",198,R,Philadelphia Flyers,C
8478067,Oskar Lindblom,23,1996-08-15,23,SWE,"6' 1""",191,L,Philadelphia Flyers,LW
8477451,Ryan Hartman,38,1994-09-20,25,USA,"6' 0""",189,R,Minnesota Wild,RW
8477473,Justin Bailey,38,1995-07-01,24,USA,"6' 4""",214,R,Vancouver Canucks,RW
8476461,Sean Couturier,14,1992-12-07,27,CAN,"6' 3""",211,L,Philadelphia Flyers,C
8476462,Dougie Hamilton,19,1993-06-17,26,CAN,"6' 6""",229,R,Carolina Hurricanes,D
8468508,Justin Williams,14,1981-10-04,38,CAN,"6' 1""",184,R,Carolina Hurricanes,RW
8479394,Carter Hart,79,1998-08-13,21,CAN,"6' 2""",181,L,Philadelphia Flyers,G
8480830,Andrei Svechnikov,37,2000-03-26,20,RUS,"6' 2""",195,L,Carolina Hurricanes,RW
8477290,Michael Raffl,12,1988-12-01,31,AUT,"6' 0""",200,L,Philadelphia Flyers,LW
8480072,Lias Andersson,28,1998-10-13,21,SWE,"6' 1""",190,L,New York Rangers,C
8476927,Teddy Blueger,53,1994-08-15,25,LVA,"6' 0""",185,L,Pittsburgh Penguins,C
8474602,Justin Schultz,4,1990-07-06,29,CAN,"6' 2""",193,R,Pittsburgh Penguins,D
8475736,Connor Brickley,23,1992-02-25,,USA,"6' 0""",203,L,Free Agent,LW
8476869,Brady Skjei,76,1994-03-26,26,USA,"6' 3""",210,L,Carolina Hurricanes,D
8471675,Sidney Crosby,87,1987-08-07,32,CAN,"5' 11""",200,L,Pittsburgh Penguins,C
8477337,John Gilmour,58,1993-05-17,26,CAN,"6' 0""",188,L,Buffalo Sabres,D
8478866,Dominik Simon,18,1994-08-08,25,CZE,"5' 11""",190,L,Pittsburgh Penguins,C
8475810,Bryan Rust,17,1992-05-11,27,USA,"5' 11""",192,R,Pittsburgh Penguins,RW
8476922,Boo Nieves,15,1994-01-23,26,USA,"6' 3""",214,L,New York Rangers,C
8475855,Jesper Fast,17,1991-12-02,28,SWE,"6' 1""",191,R,New York Rangers,RW
8477955,Jared McCann,19,1996-05-31,23,CAN,"6' 1""",185,L,Pittsburgh Penguins,C
8471215,Evgeni Malkin,71,1986-07-31,33,RUS,"6' 3""",195,L,Pittsburgh Penguins,C
8471677,Jack Johnson,3,1987-01-13,33,USA,"6' 1""",227,L,Pittsburgh Penguins,D
8475760,Nick Bjugstad,27,1992-07-17,27,USA,"6' 6""",215,R,Pittsburgh Penguins,C
8474031,Kevin Shattenkirk,22,1989-01-29,31,USA,"6' 0""",203,R,Tampa Bay Lightning,D
8479324,Ryan Lindgren,55,1998-02-11,22,USA,"6' 0""",191,L,New York Rangers,D
8477402,Pavel Buchnevich,89,1995-04-17,25,RUS,"6' 3""",197,L,New York Rangers,RW
8477962,Brendan Lemieux,48,1996-03-15,24,USA,"6' 1""",213,L,New York Rangers,LW
8476874,Olli Maatta,6,1994-08-22,25,FIN,"6' 2""",206,L,Chicago Blackhawks,D
8475184,Chris Kreider,20,1991-04-30,28,USA,"6' 3""",217,L,New York Rangers,LW
8477244,Chad Ruhwedel,2,1990-05-07,29,USA,"5' 11""",191,R,Pittsburgh Penguins,D
8474090,Brendan Smith,42,1989-02-08,31,CAN,"6' 2""",200,L,New York Rangers,D
8480145,Neal Pionk,4,1995-07-29,24,USA,"6' 0""",186,R,Winnipeg Jets,D
8471724,Kris Letang,58,1987-04-24,32,CAN,"6' 0""",201,R,Pittsburgh Penguins,D
8476918,Jimmy Vesey,13,1993-05-26,26,USA,"6' 3""",202,L,Buffalo Sabres,LW
8480382,Alexandar Georgiev,40,1996-02-10,24,RUS,"6' 1""",178,L,New York Rangers,G
8477969,Marcus Pettersson,28,1996-05-08,23,SWE,"6' 3""",177,L,Pittsburgh Penguins,D
8471686,Marc Staal,18,1987-01-13,33,CAN,"6' 4""",209,L,New York Rangers,D
8475208,Brian Dumoulin,8,1991-09-06,28,USA,"6' 4""",207,L,Pittsburgh Penguins,D
8475902,Zach Trotman,5,1990-08-26,29,USA,"6' 3""",217,R,Pittsburgh Penguins,D
8479968,Vinni Lettieri,95,1995-02-06,25,USA,"5' 11""",185,R,New York Rangers,RW
8477404,Jake Guentzel,59,1994-10-06,25,USA,"5' 11""",180,L,Pittsburgh Penguins,LW
8471887,Patric Hornqvist,72,1987-01-01,33,SWE,"5' 11""",189,R,Pittsburgh Penguins,RW
8476458,Ryan Strome,16,1993-07-11,26,CAN,"6' 1""",193,R,New York Rangers,C
8473548,Phil Kessel,81,1987-10-02,32,USA,"6' 0""",202,R,Arizona Coyotes,RW
8476459,Mika Zibanejad,93,1993-04-18,27,SWE,"6' 2""",208,R,New York Rangers,C
8476899,Matt Murray,30,1994-05-25,25,CAN,"6' 4""",178,L,Pittsburgh Penguins,G
8479944,Zach Aston-Reese,46,1994-08-10,25,USA,"6' 0""",204,L,Pittsburgh Penguins,C
8477950,Tony DeAngelo,77,1995-10-24,24,USA,"5' 11""",180,R,New York Rangers,D
8476368,Fredrik Claesson,33,1992-11-24,27,SWE,"6' 1""",196,L,New Jersey Devils,D
8479333,Libor Hajek,25,1998-02-04,22,CZE,"6' 2""",203,L,New York Rangers,D
8475790,Erik Gudbranson,6,1992-01-07,28,CAN,"6' 5""",217,R,Anaheim Ducks,D
8479353,Brett Howden,21,1998-03-29,22,CAN,"6' 3""",197,L,New York Rangers,C
8475253,Garrett Wilson,28,1991-03-16,29,CAN,"6' 3""",218,L,Toronto Maple Leafs,LW
8464989,Matt Cullen,7,1976-11-02,,USA,"6' 1""",202,L,Free Agent,C
8476480,Vladislav Namestnikov,90,1992-11-22,27,RUS,"6' 0""",183,L,Colorado Avalanche,C
8480078,Filip Chytil,72,1999-09-05,20,CZE,"6' 2""",206,L,New York Rangers,C
8474709,Matt Martin,17,1989-05-08,30,CAN,"6' 3""",220,L,New York Islanders,LW
8477936,Michael Dal Colle,28,1996-06-20,23,CAN,"6' 3""",204,L,New York Islanders,LW
8476329,Travis Boyd,72,1993-09-14,26,USA,"5' 11""",185,R,Washington Capitals,C
8470187,Johnny Boychuk,55,1984-01-19,36,CAN,"6' 2""",227,R,New York Islanders,D
8475314,Anders Lee,27,1990-07-03,29,USA,"6' 3""",231,L,New York Islanders,LW
8475754,Brock Nelson,29,1991-10-15,28,USA,"6' 3""",212,L,New York Islanders,C
8475832,Tom Kuhnhackl,14,1992-01-21,28,DEU,"6' 2""",196,L,New York Islanders,RW
8478038,Devon Toews,25,1994-02-21,26,CAN,"6' 1""",191,L,New York Islanders,D
8475200,Dmitry Orlov,9,1991-07-23,28,RUS,"5' 11""",212,L,Washington Capitals,D
8474590,John Carlson,74,1990-01-10,30,USA,"6' 3""",218,R,Washington Capitals,D
8473463,Leo Komarov,47,1987-01-23,33,FIN,"5' 11""",209,L,New York Islanders,RW
8478399,Jonas Siegenthaler,34,1997-05-06,22,CHE,"6' 3""",206,L,Washington Capitals,D
8479482,Michal Kempny,6,1990-09-08,29,CZE,"6' 0""",194,L,Washington Capitals,D
8468498,Brooks Orpik,44,1980-09-26,39,USA,"6' 3""",217,L,Washington Capitals,D
8477506,Ryan Pulock,6,1994-10-06,25,CAN,"6' 2""",217,R,New York Islanders,D
8475324,Nick Jensen,3,1990-09-21,29,USA,"6' 0""",194,R,Washington Capitals,D
8473504,Cal Clutterbuck,15,1987-11-18,32,CAN,"5' 11""",216,R,New York Islanders,RW
8477944,Jakub Vrana,13,1996-02-28,24,CZE,"6' 0""",197,L,Washington Capitals,LW
8478445,Mathew Barzal,13,1997-05-26,22,CAN,"6' 0""",187,R,New York Islanders,C
8477831,Pheonix Copley,1,1992-01-18,28,USA,"6' 4""",200,L,Washington Capitals,G
8469619,Dennis Seidenberg,44,1981-07-18,38,DEU,"6' 0""",199,L,New York Islanders,D
8476905,Chandler Stephenson,18,1994-04-22,25,CAN,"6' 0""",203,L,Washington Capitals,C
8476429,Scott Mayfield,24,1992-10-14,27,USA,"6' 5""",223,R,New York Islanders,D
8470047,Valtteri Filppula,51,1984-03-20,36,FIN,"6' 0""",196,L,New York Islanders,C
8475215,Robin Lehner,40,1991-07-24,28,SWE,"6' 4""",240,L,New York Islanders,G
8471217,Andrew Ladd,16,1985-12-12,34,CAN,"6' 3""",192,L,New York Islanders,LW
8471214,Alex Ovechkin,8,1985-09-17,34,RUS,"6' 3""",235,R,Washington Capitals,LW
8471698,T.J. Oshie,77,1986-12-23,33,USA,"5' 11""",195,R,Washington Capitals,RW
8477444,Andre Burakovsky,65,1995-02-09,25,SWE,"6' 3""",201,L,Washington Capitals,LW
8474573,Josh Bailey,12,1989-10-02,30,CAN,"6' 1""",212,L,New York Islanders,RW
8475343,Nic Dowd,26,1990-05-27,29,USA,"6' 2""",197,R,Washington Capitals,C
8473563,Nicklas Backstrom,19,1987-11-23,32,SWE,"6' 1""",210,L,Washington Capitals,C
8477043,Christian Djoos,29,1994-08-06,25,SWE,"6' 0""",169,L,Washington Capitals,D
8474176,Carl Hagelin,62,1988-08-23,31,SWE,"5' 11""",186,L,Washington Capitals,LW
8475181,Nick Leddy,2,1991-03-20,29,USA,"6' 0""",207,L,New York Islanders,D
8471702,Matt Niskanen,2,1986-12-06,33,USA,"6' 1""",203,R,Washington Capitals,D
8476917,Adam Pelech,3,1994-08-16,25,CAN,"6' 3""",218,L,New York Islanders,D
8476436,Dmitrij Jaskin,23,1993-03-23,27,CZE,"6' 2""",216,L,Washington Capitals,RW
8477527,Ross Johnston,32,1994-02-18,26,CAN,"6' 5""",235,L,New York Islanders,LW
8475744,Evgeny Kuznetsov,92,1992-05-19,27,RUS,"6' 2""",204,L,Washington Capitals,C
8474579,Luca Sbisa,21,1990-01-30,30,CHE,"6' 3""",204,L,New York Islanders,D
8474586,Jordan Eberle,7,1990-05-15,29,CAN,"5' 11""",187,R,New York Islanders,RW
8478463,Anthony Beauvillier,18,1997-06-08,22,CAN,"5' 11""",182,L,New York Islanders,LW
8474189,Lars Eller,20,1989-05-08,30,DNK,"6' 2""",207,L,Washington Capitals,C
8476880,Tom Wilson,43,1994-03-29,26,CAN,"6' 4""",218,R,Washington Capitals,RW
8475231,Casey Cizikas,53,1991-02-27,29,CAN,"5' 11""",195,L,New York Islanders,C
8474066,Thomas Hickey,4,1989-02-08,31,CAN,"6' 0""",183,L,New York Islanders,D
8475792,Brett Connolly,10,1992-05-02,27,CAN,"6' 3""",195,R,Washington Capitals,RW
8477573,Nathan Walker,79,1994-02-07,26,AUS,"5' 9""",186,L,Washington Capitals,LW
8475714,Calle Jarnkrok,19,1991-09-25,28,SWE,"5' 11""",186,R,Nashville Predators,C
8476925,Colton Sissons,10,1993-11-05,26,CAN,"6' 1""",200,R,Nashville Predators,C
8476886,Slater Koekkoek,68,1994-02-18,26,CAN,"6' 2""",193,L,Chicago Blackhawks,D
8476887,Filip Forsberg,9,1994-08-13,25,SWE,"6' 1""",205,R,Nashville Predators,LW
8475798,Mikael Granlund,64,1992-02-26,28,FIN,"5' 10""",185,L,Nashville Predators,C
8476447,Miikka Salomaki,20,1993-03-09,27,FIN,"5' 11""",203,L,Nashville Predators,RW
8470543,Chris Kunitz,14,1979-09-26,40,CAN,"6' 0""",188,L,Chicago Blackhawks,LW
8475323,Marcus Kruger,16,1990-05-27,29,SWE,"6' 0""",186,L,Chicago Blackhawks,C
8480946,Dominik Kahun,24,1995-07-02,24,DEU,"5' 11""",175,L,Chicago Blackhawks,C
8480144,David Kampf,64,1995-01-12,25,CZE,"6' 2""",188,L,Chicago Blackhawks,C
8474190,Wayne Simmonds,17,1988-08-26,31,CAN,"6' 2""",185,R,Nashville Predators,RW
8476979,Erik Gustafsson,56,1992-03-14,28,SWE,"6' 0""",197,L,Chicago Blackhawks,D
8477943,Brendan Perlini,11,1996-04-27,23,GBR,"6' 3""",211,L,Chicago Blackhawks,LW
8475766,Austin Watson,51,1992-01-13,28,USA,"6' 4""",204,R,Nashville Predators,LW
8479337,Alex DeBrincat,12,1997-12-18,22,USA,"5' 7""",165,R,Chicago Blackhawks,LW
8470281,Duncan Keith,2,1983-07-16,36,CAN,"6' 1""",192,L,Chicago Blackhawks,D
8478440,Dylan Strome,17,1997-03-07,23,CAN,"6' 3""",200,L,Chicago Blackhawks,C
8477472,Carl Dahlstrom,63,1995-01-28,25,SWE,"6' 4""",231,L,Chicago Blackhawks,D
8475176,Ryan Ellis,4,1991-01-03,29,CAN,"5' 10""",180,R,Nashville Predators,D
8479371,Dante Fabbro,57,1998-06-20,21,CAN,"6' 0""",189,R,Nashville Predators,D
8478042,Viktor Arvidsson,33,1993-04-08,27,SWE,"5' 9""",180,R,Nashville Predators,RW
8470607,Brent Seabrook,7,1985-04-20,35,CAN,"6' 3""",220,R,Chicago Blackhawks,D
8477919,Frederick Gaudreau,89,1993-05-01,26,CAN,"6' 0""",179,R,Nashville Predators,C
8475218,Mattias Ekholm,14,1990-05-24,29,SWE,"6' 4""",215,L,Nashville Predators,D
8476428,Rocco Grimaldi,23,1993-02-08,27,USA,"5' 6""",180,R,Nashville Predators,C
8470320,Cam Ward,30,1984-02-29,36,CAN,"6' 1""",194,L,Chicago Blackhawks,G
8470645,Corey Crawford,50,1984-12-31,35,CAN,"6' 2""",216,L,Chicago Blackhawks,G
8471657,Cody McLeod,55,1984-06-26,35,CAN,"6' 2""",204,L,Nashville Predators,LW
8474009,Nick Bonino,13,1988-04-20,32,USA,"6' 1""",196,L,Nashville Predators,C
8474600,Roman Josi,59,1990-06-01,29,CHE,"6' 1""",201,L,Nashville Predators,D
8477401,John Hayden,40,1995-02-14,25,USA,"6' 3""",215,R,Chicago Blackhawks,RW
8479465,Drake Caggiula,91,1994-06-20,25,CAN,"5' 10""",176,L,Chicago Blackhawks,C
8478055,Gustav Forsling,42,1996-06-12,23,SWE,"6' 0""",186,L,Chicago Blackhawks,D
8474134,Yannick Weber,7,1988-09-23,31,CHE,"5' 11""",200,R,Nashville Predators,D
8476473,Connor Murphy,5,1993-03-26,27,USA,"6' 4""",212,R,Chicago Blackhawks,D
8474056,P.K. Subban,76,1989-05-13,30,CAN,"6' 0""",210,R,Nashville Predators,D
8469465,Dan Hamhuis,5,1982-12-13,37,CAN,"6' 1""",204,L,Nashville Predators,D
8470619,Brian Boyle,11,1984-12-18,35,USA,"6' 6""",245,L,Nashville Predators,C
8475625,Matt Irwin,52,1987-11-29,32,CAN,"6' 1""",207,L,Nashville Predators,D
8474736,Zac Rinaldo,36,1990-06-15,29,CAN,"5' 10""",192,L,Nashville Predators,LW
8473604,Jonathan Toews,19,1988-04-29,31,CAN,"6' 2""",201,L,Chicago Blackhawks,C
8475225,Craig Smith,15,1989-09-05,30,USA,"6' 1""",208,R,Nashville Predators,RW
8471469,Pekka Rinne,35,1982-11-03,37,FIN,"6' 5""",217,L,Nashville Predators,G
8476438,Brandon Saad,20,1992-10-27,27,USA,"6' 1""",206,L,Chicago Blackhawks,LW
8475793,Ryan Johansen,92,1992-07-31,27,CAN,"6' 3""",218,R,Nashville Predators,C
8474141,Patrick Kane,88,1988-11-19,31,USA,"5' 10""",177,L,Chicago Blackhawks,RW
8479514,Rem Pitlick,16,1997-04-02,23,CAN,"5' 11""",196,L,Nashville Predators,C
8473573,Artem Anisimov,15,1988-05-24,31,RUS,"6' 4""",198,L,Chicago Blackhawks,C
8474068,Kyle Turris,8,1989-08-14,30,CAN,"6' 1""",190,R,Nashville Predators,C
8471418,Anton Khudobin,35,1986-05-07,33,RUS,"5' 11""",195,L,Dallas Stars,G
8476806,J.T. Brown,23,1990-07-02,29,USA,"5' 10""",182,R,Minnesota Wild,RW
8471774,Alex Stalock,32,1987-07-28,32,USA,"6' 0""",200,L,Minnesota Wild,G
8476902,Esa Lindell,23,1994-05-23,25,FIN,"6' 3""",215,L,Dallas Stars,D
8473994,Jamie Benn,14,1989-07-18,30,CAN,"6' 2""",210,L,Dallas Stars,LW
8471750,Ben Bishop,30,1986-11-21,33,USA,"6' 7""",210,L,Dallas Stars,G
8470600,Ryan Suter,20,1985-01-21,35,USA,"6' 2""",206,L,Minnesota Wild,D
8478449,Roope Hintz,24,1996-11-17,23,FIN,"6' 3""",220,L,Dallas Stars,LW
8475413,Justin Dowling,37,1990-10-01,29,CAN,"5' 10""",180,L,Dallas Stars,C
8473933,Ben Lovejoy,21,1984-02-20,,USA,"6' 1""",205,R,Free Agent,D
8474688,Greg Pateryn,29,1990-06-20,29,USA,"6' 3""",220,R,Minnesota Wild,D
8476889,Radek Faksa,12,1994-01-09,26,CZE,"6' 3""",220,L,Dallas Stars,C
8471699,Andrew Cogliano,11,1987-06-14,32,CAN,"5' 10""",175,L,Dallas Stars,C
8471260,Blake Comeau,15,1986-02-18,34,CAN,"6' 1""",200,R,Dallas Stars,LW
8477501,Valeri Nichushkin,13,1995-03-04,25,RUS,"6' 4""",210,L,Colorado Avalanche,RW
8478413,Jordan Greenway,18,1997-02-16,23,USA,"6' 6""",225,L,Minnesota Wild,LW
8476372,Nick Seeler,55,1993-06-03,26,USA,"6' 2""",201,L,Chicago Blackhawks,D
8475220,Marcus Foligno,17,1991-08-10,28,CAN,"6' 3""",224,L,Minnesota Wild,LW
8478493,Joel Eriksson Ek,14,1997-01-29,23,SWE,"6' 1""",210,L,Minnesota Wild,C
8481477,Nico Sturm,7,1995-05-03,24,DEU,"6' 3""",206,L,Minnesota Wild,C
8474716,Jared Spurgeon,46,1989-11-29,30,CAN,"5' 9""",167,R,Minnesota Wild,D
8475906,John Klingberg,3,1992-08-14,27,SWE,"6' 3""",190,R,Dallas Stars,D
8476857,Pontus Aberg,46,1993-09-23,26,SWE,"6' 0""",194,R,Toronto Maple Leafs,LW
8476439,Brett Ritchie,18,1993-07-01,26,CAN,"6' 4""",220,R,Boston Bruins,RW
8475868,Anthony Bitetto,2,1990-07-15,29,USA,"6' 1""",210,L,Winnipeg Jets,D
8470595,Eric Staal,12,1984-10-29,35,CAN,"6' 4""",206,L,Minnesota Wild,C
8477987,Ryan Donato,6,1996-04-09,24,USA,"6' 0""",192,L,Minnesota Wild,C
8470611,Eric Fehr,21,1985-09-07,,CAN,"6' 4""",209,R,Free Agent,C
8477942,Kevin Fiala,22,1996-07-22,23,CHE,"5' 10""",193,L,Minnesota Wild,LW
8471228,Alexander Radulov,47,1986-07-05,33,RUS,"6' 1""",205,L,Dallas Stars,RW
8475722,Jason Zucker,16,1992-01-16,28,USA,"5' 11""",192,L,Pittsburgh Penguins,LW
8476437,Victor Rask,49,1993-03-01,27,SWE,"6' 2""",193,L,Minnesota Wild,C
8477406,Mattias Janmark,13,1992-12-08,27,SWE,"6' 1""",195,L,Dallas Stars,C
8477945,Julius Honka,6,1995-12-03,24,FIN,"5' 11""",180,R,Dallas Stars,D
8476779,Brad Hunt,77,1988-08-24,31,CAN,"5' 9""",176,L,Minnesota Wild,D
8470610,Zach Parise,11,1984-07-28,35,USA,"5' 11""",195,L,Minnesota Wild,LW
8479316,Luke Kunin,19,1997-12-04,22,USA,"6' 0""",197,R,Minnesota Wild,C
8471392,Roman Polak,45,1986-04-28,33,CZE,"6' 2""",240,R,Dallas Stars,D
8475794,Tyler Seguin,91,1992-01-31,28,CAN,"6' 1""",200,R,Dallas Stars,C
8476467,Jamie Oleksiak,2,1992-12-21,27,CAN,"6' 7""",255,L,Dallas Stars,D
8475752,Tyler Pitlick,18,1991-11-01,28,USA,"6' 2""",200,R,Philadelphia Flyers,C
8477450,Jason Dickinson,18,1995-07-04,24,CAN,"6' 2""",200,L,Dallas Stars,C
8475692,Mats Zuccarello,36,1987-09-01,32,NOR,"5' 8""",178,L,Minnesota Wild,RW
8476463,Jonas Brodin,25,1993-07-12,26,SWE,"6' 1""",194,L,Minnesota Wild,D
8476166,Taylor Fedun,42,1988-06-04,31,CAN,"6' 1""",200,R,Dallas Stars,D
8469455,Jason Spezza,19,1983-06-13,36,CAN,"6' 3""",216,R,Toronto Maple Leafs,C
8481443,Mat Robson,42,1996-03-26,24,CAN,"6' 3""",190,L,Minnesota Wild,G
8480036,Miro Heiskanen,4,1999-07-18,20,FIN,"6' 1""",190,L,Dallas Stars,D
8474628,Michael Stone,26,1990-06-07,29,CAN,"6' 3""",210,R,Calgary Flames,D
8477935,Sam Bennett,93,1996-06-20,23,CAN,"6' 1""",195,L,Calgary Flames,C
8476409,Alan Quine,89,1993-02-25,27,CAN,"6' 0""",203,L,Calgary Flames,C
8477934,Leon Draisaitl,29,1995-10-27,24,DEU,"6' 2""",208,L,Edmonton Oilers,C
8475755,Alexander Petrovic,15,1992-03-03,28,CAN,"6' 4""",216,R,Boston Bruins,D
8476454,Ryan Nugent-Hopkins,93,1993-04-12,27,CAN,"6' 0""",184,L,Edmonton Oilers,C
8474673,TJ Brodie,7,1990-06-07,29,CAN,"6' 1""",185,L,Calgary Flames,D
8474150,Mikael Backlund,11,1989-03-17,31,SWE,"6' 0""",200,L,Calgary Flames,C
8478512,Austin Czarnik,27,1992-12-12,27,USA,"5' 9""",170,R,Calgary Flames,C
8478397,Rasmus Andersson,4,1996-10-27,23,SWE,"6' 1""",214,R,Calgary Flames,D
8478430,Oliver Kylington,58,1997-05-19,22,SWE,"6' 0""",183,L,Calgary Flames,D
8475163,Alex Chiasson,39,1990-10-01,29,CAN,"6' 4""",208,R,Edmonton Oilers,RW
8478396,Noah Hanifin,55,1997-01-25,23,USA,"6' 3""",215,L,Calgary Flames,D
8471284,Andrej Sekera,5,1986-06-08,33,SVK,"6' 0""",195,L,Dallas Stars,D
8478233,Andrew Mangiapane,88,1996-04-04,24,CAN,"5' 10""",184,L,Calgary Flames,LW
8480147,Oscar Fantenberg,5,1991-10-07,28,SWE,"6' 0""",206,L,Vancouver Canucks,D
8469608,Mike Smith,41,1982-03-22,38,CAN,"6' 5""",220,L,Edmonton Oilers,G
8471729,Kris Russell,4,1987-05-02,32,CAN,"5' 10""",170,L,Edmonton Oilers,D
8477903,Garnet Hathaway,21,1991-11-23,28,USA,"6' 3""",210,R,Washington Capitals,RW
8476457,Adam Larsson,6,1992-11-12,27,SWE,"6' 3""",208,R,Edmonton Oilers,D
8475178,Zack Kassian,44,1991-01-24,29,CAN,"6' 3""",211,R,Edmonton Oilers,RW
8479976,Juuso Valimaki,8,1998-10-06,21,FIN,"6' 2""",212,L,Calgary Flames,D
8474040,Sam Gagner,89,1989-08-10,30,CAN,"5' 11""",200,R,Detroit Red Wings,C
8478402,Connor McDavid,97,1997-01-13,23,CAN,"6' 1""",193,L,Edmonton Oilers,C
8476346,Johnny Gaudreau,13,1993-08-13,26,USA,"5' 9""",165,L,Calgary Flames,LW
8474089,Brad Malone,24,1989-05-20,30,CAN,"6' 2""",217,L,Edmonton Oilers,C
8473473,Milan Lucic,17,1988-06-07,31,CAN,"6' 3""",231,L,Calgary Flames,LW
8479970,Joseph Gambardella,45,1993-12-01,26,USA,"5' 10""",196,L,Edmonton Oilers,C
8470803,Kyle Brodziak,28,1984-05-25,35,CAN,"6' 2""",205,R,Detroit Red Wings,C
8470966,Mark Giordano,5,1983-10-03,36,CAN,"6' 1""",200,L,Calgary Flames,D
8475857,Kevin Gravel,25,1992-03-06,28,USA,"6' 4""",205,L,Toronto Maple Leafs,D
8476427,Ty Rattie,8,1993-02-05,,CAN,"6' 0""",183,R,Free Agent,RW
8476988,Matt Benning,83,1994-05-25,25,CAN,"6' 1""",203,R,Edmonton Oilers,D
8476356,Tobias Rieder,16,1993-01-10,27,DEU,"5' 11""",186,L,Calgary Flames,C
8479346,Dillon Dube,29,1998-07-20,21,CAN,"5' 11""",187,L,Calgary Flames,C
8476873,Mark Jankowski,77,1994-09-13,25,CAN,"6' 4""",212,L,Calgary Flames,C
8476472,Oscar Klefbom,77,1993-07-20,26,SWE,"6' 3""",216,L,Edmonton Oilers,D
8471707,James Neal,18,1987-09-03,32,CAN,"6' 3""",212,L,Edmonton Oilers,LW
8477529,Colby Cave,12,1994-12-26,25,CAN,"6' 1""",200,L,Edmonton Oilers,C
8476915,Jujhar Khaira,16,1994-08-13,25,CAN,"6' 4""",212,L,Edmonton Oilers,LW
8473564,Michael Frolik,67,1988-02-17,32,CZE,"6' 1""",190,L,Buffalo Sabres,RW
8474774,Dalton Prout,5,1990-03-13,30,CAN,"6' 3""",215,R,San Jose Sharks,D
8474612,Travis Hamonic,24,1990-08-16,29,CAN,"6' 2""",205,R,Calgary Flames,D
8477498,Darnell Nurse,25,1995-02-04,25,CAN,"6' 4""",221,L,Edmonton Oilers,D
8475156,Mikko Koskinen,19,1988-07-18,31,FIN,"6' 7""",202,L,Edmonton Oilers,G
8479314,Matthew Tkachuk,19,1997-12-11,22,USA,"6' 2""",202,L,Calgary Flames,LW
